country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Philippines,2009,130211,Opium sap,Import,45011,5249.0,Weight in kilograms,5249.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2009,130212,Liquorice extract,Import,814106,80733.0,Weight in kilograms,80733.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2009,130213,Hop extract,Import,3047186,110488.0,Weight in kilograms,110488.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2009,130213,Hop extract,Export,950,200.0,Weight in kilograms,200.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2009,130219,Vegetable saps and extracts nes,Import,1780290,338655.0,Weight in kilograms,338655.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2009,130219,Vegetable saps and extracts nes,Export,5000,225.0,Weight in kilograms,225.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2009,130220,"Pectic substances, pectinates, pectates",Import,965781,71229.0,Weight in kilograms,71229.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2009,130231,Agar-agar,Import,60697,19830.0,Weight in kilograms,19830.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2009,130232,"Mucilages & thickeners, from locust bean, guar seeds",Import,1825195,599544.0,Weight in kilograms,599544.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2009,130239,Mucilages and thickeners nes,Import,14280637,1257804.0,Weight in kilograms,1257804.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2009,130239,Mucilages and thickeners nes,Export,85967362,13649135.0,Weight in kilograms,13649135.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130110,Lac,Import,118806,5158.0,Weight in kilograms,5158.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130120,Gum arabic,Import,2043685,626524.0,Weight in kilograms,626524.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130120,Gum arabic,Export,155,50.0,Weight in kilograms,50.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Import,2371654,2812688.0,Weight in kilograms,2812688.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Export,888949,465214.0,Weight in kilograms,465214.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130211,Opium sap,Import,90023,7383.0,Weight in kilograms,7383.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130212,Liquorice extract,Import,1291997,134153.0,Weight in kilograms,134153.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130213,Hop extract,Import,2812495,83929.0,Weight in kilograms,83929.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130219,Vegetable saps and extracts nes,Import,1498262,208852.0,Weight in kilograms,208852.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130220,"Pectic substances, pectinates, pectates",Import,968999,91742.0,Weight in kilograms,91742.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130231,Agar-agar,Import,70983,20322.0,Weight in kilograms,20322.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130232,"Mucilages & thickeners, from locust bean, guar seeds",Import,1176610,314523.0,Weight in kilograms,314523.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130239,Mucilages and thickeners nes,Import,10507501,1014686.0,Weight in kilograms,1014686.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2008,130239,Mucilages and thickeners nes,Export,96669439,13064357.0,Weight in kilograms,13064357.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130110,Lac,Import,47122,2049.0,Weight in kilograms,2049.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130120,Gum arabic,Import,1299692,372102.0,Weight in kilograms,372102.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Import,2117351,2558541.0,Weight in kilograms,2558541.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Export,630466,447763.0,Weight in kilograms,447763.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130211,Opium sap,Import,102963,6855.0,Weight in kilograms,6855.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130212,Liquorice extract,Import,2273222,245227.0,Weight in kilograms,245227.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130213,Hop extract,Import,999513,73108.0,Weight in kilograms,73108.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130213,Hop extract,Export,260,22.0,Weight in kilograms,22.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130219,Vegetable saps and extracts nes,Import,1001120,359508.0,Weight in kilograms,359508.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130220,"Pectic substances, pectinates, pectates",Import,776587,158049.0,Weight in kilograms,158049.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130231,Agar-agar,Import,93920,25681.0,Weight in kilograms,25681.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130231,Agar-agar,Export,3216,375.0,Weight in kilograms,375.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130232,"Mucilages & thickeners, from locust bean, guar seeds",Import,2011388,590867.0,Weight in kilograms,590867.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130239,Mucilages and thickeners nes,Import,10593143,1392581.0,Weight in kilograms,1392581.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2007,130239,Mucilages and thickeners nes,Export,70019388,14486994.0,Weight in kilograms,14486994.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130110,Lac,Import,53045,11492.0,Weight in kilograms,11492.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130120,Gum arabic,Import,1017311,289527.0,Weight in kilograms,289527.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Import,2657919,4032565.0,Weight in kilograms,4032565.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Export,489054,396179.0,Weight in kilograms,396179.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130211,Opium sap,Import,21503,16241.0,Weight in kilograms,16241.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130212,Liquorice extract,Import,1408002,148016.0,Weight in kilograms,148016.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130213,Hop extract,Import,687344,55233.0,Weight in kilograms,55233.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130219,Vegetable saps and extracts nes,Import,1186314,407698.0,Weight in kilograms,407698.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130219,Vegetable saps and extracts nes,Export,33620,12743.0,Weight in kilograms,12743.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130220,"Pectic substances, pectinates, pectates",Import,780003,71001.0,Weight in kilograms,71001.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130231,Agar-agar,Import,52887,3182.0,Weight in kilograms,3182.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130232,"Mucilages & thickeners, from locust bean, guar seeds",Import,1095269,322480.0,Weight in kilograms,322480.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130239,Mucilages and thickeners nes,Import,8346074,1027611.0,Weight in kilograms,1027611.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2006,130239,Mucilages and thickeners nes,Export,46402764,10751893.0,Weight in kilograms,10751893.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130110,Lac,Import,28277,1872.0,Weight in kilograms,1872.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130110,Lac,Export,4900,1050.0,Weight in kilograms,1050.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130120,Gum arabic,Import,1199849,330165.0,Weight in kilograms,330165.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Import,3069600,4516660.0,Weight in kilograms,4516660.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Export,420908,382102.0,Weight in kilograms,382102.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130212,Liquorice extract,Import,2017506,227183.0,Weight in kilograms,227183.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130213,Hop extract,Import,1092918,93470.0,Weight in kilograms,93470.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130213,Hop extract,Export,15750,1263.0,Weight in kilograms,1263.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130214,"Pyrethrum, roots containing rotenone, extracts",Export,94586,630.0,Weight in kilograms,630.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130219,Vegetable saps and extracts nes,Import,735386,94653.0,Weight in kilograms,94653.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130219,Vegetable saps and extracts nes,Export,3223,527.0,Weight in kilograms,527.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130220,"Pectic substances, pectinates, pectates",Import,734196,80883.0,Weight in kilograms,80883.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130231,Agar-agar,Import,42117,75309.0,Weight in kilograms,75309.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130232,"Mucilages & thickeners, from locust bean, guar seeds",Import,1751138,532247.0,Weight in kilograms,532247.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130239,Mucilages and thickeners nes,Import,6784772,651894.0,Weight in kilograms,651894.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2005,130239,Mucilages and thickeners nes,Export,43407663,9605486.0,Weight in kilograms,9605486.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130110,Lac,Import,91127,19870.0,Weight in kilograms,19870.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130120,Gum arabic,Import,763677,478756.0,Weight in kilograms,478756.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130120,Gum arabic,Export,132069,40176.0,Weight in kilograms,40176.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Import,2901344,4699350.0,Weight in kilograms,4699350.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Export,451956,486341.0,Weight in kilograms,486341.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130211,Opium sap,Import,11314,10188.0,Weight in kilograms,10188.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130212,Liquorice extract,Import,3741762,382914.0,Weight in kilograms,382914.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130213,Hop extract,Import,2172809,174587.0,Weight in kilograms,174587.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130214,"Pyrethrum, roots containing rotenone, extracts",Import,271,63.0,Weight in kilograms,63.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130219,Vegetable saps and extracts nes,Import,717172,119830.0,Weight in kilograms,119830.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130219,Vegetable saps and extracts nes,Export,83035,16433.0,Weight in kilograms,16433.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130220,"Pectic substances, pectinates, pectates",Import,911423,99363.0,Weight in kilograms,99363.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130231,Agar-agar,Import,96861,18309.0,Weight in kilograms,18309.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130232,"Mucilages & thickeners, from locust bean, guar seeds",Import,1281773,526957.0,Weight in kilograms,526957.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130239,Mucilages and thickeners nes,Import,4462120,590418.0,Weight in kilograms,590418.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2004,130239,Mucilages and thickeners nes,Export,53825593,12270710.0,Weight in kilograms,12270710.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130110,Lac,Import,149107,35664.0,Weight in kilograms,35664.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130120,Gum arabic,Import,928810,436097.0,Weight in kilograms,436097.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Import,3480223,4359278.0,Weight in kilograms,4359278.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Export,492750,436043.0,Weight in kilograms,436043.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130212,Liquorice extract,Import,1792498,191976.0,Weight in kilograms,191976.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130213,Hop extract,Import,1658894,128020.0,Weight in kilograms,128020.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130213,Hop extract,Export,34,5.0,Weight in kilograms,5.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130219,Vegetable saps and extracts nes,Import,562806,118892.0,Weight in kilograms,118892.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130219,Vegetable saps and extracts nes,Export,77620,21082.0,Weight in kilograms,21082.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130220,"Pectic substances, pectinates, pectates",Import,961639,122129.0,Weight in kilograms,122129.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130231,Agar-agar,Import,38278,6154.0,Weight in kilograms,6154.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130232,"Mucilages & thickeners, from locust bean, guar seeds",Import,1366507,455171.0,Weight in kilograms,455171.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130239,Mucilages and thickeners nes,Import,5133932,658291.0,Weight in kilograms,658291.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2003,130239,Mucilages and thickeners nes,Export,47167464,10370558.0,Weight in kilograms,10370558.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130110,Lac,Import,71574,23245.0,Weight in kilograms,23245.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130120,Gum arabic,Import,1007366,460375.0,Weight in kilograms,460375.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Import,3916910,4381059.0,Weight in kilograms,4381059.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130190,"Natural gum, resin, gum-resin, balsam, not gum arabic",Export,494890,397607.0,Weight in kilograms,397607.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130212,Liquorice extract,Import,117964,947.0,Weight in kilograms,947.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130213,Hop extract,Import,2313616,137486.0,Weight in kilograms,137486.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130219,Vegetable saps and extracts nes,Import,554431,74093.0,Weight in kilograms,74093.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130219,Vegetable saps and extracts nes,Export,238292,89072.0,Weight in kilograms,89072.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130220,"Pectic substances, pectinates, pectates",Import,341440,38373.0,Weight in kilograms,38373.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130231,Agar-agar,Import,45441,9158.0,Weight in kilograms,9158.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130232,"Mucilages & thickeners, from locust bean, guar seeds",Import,970945,308562.0,Weight in kilograms,308562.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130239,Mucilages and thickeners nes,Import,4314342,904767.0,Weight in kilograms,904767.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
Philippines,2002,130239,Mucilages and thickeners nes,Export,38428318,8393846.0,Weight in kilograms,8393846.0,13_lac_gums_resins_vegetable_saps_and_extracts_nes
